customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,StreamingTV,MonthlyCharges,TotalCharges,Churn
CUST01466,Female,0,Yes,Yes,25,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,No,64.59,1614.75,No
CUST01467,Female,0,Yes,Yes,54,Month-to-month,Yes,Electronic check,Fiber optic,No,No,No,80.72,4358.88,Yes
CUST01468,Female,0,No,No,12,Month-to-month,No,Credit card,DSL,No,No,Yes,87.63,1051.56,No
CUST01469,Female,0,No,Yes,9,Month-to-month,No,Credit card,DSL,No,No,Yes,119.62,1076.58,Yes
CUST01470,Male,0,No,Yes,31,One year,No,Electronic check,Fiber optic,No,Yes,No,88.27,2736.37,No
CUST01471,Male,1,No,Yes,53,Month-to-month,No,Bank transfer,DSL,Yes,Yes,Yes,82.02,4347.06,Yes
CUST01472,Female,0,Yes,Yes,43,Two year,Yes,Mailed check,Fiber optic,Yes,No,No,118.97,5115.71,Yes
CUST01473,Male,0,Yes,No,38,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,Yes,26.07,990.66,Yes
CUST01474,Female,0,No,No,42,Month-to-month,No,Mailed check,DSL,Yes,Yes,Yes,27.44,1152.48,No
CUST01475,Female,0,Yes,Yes,48,One year,Yes,Electronic check,DSL,No,Yes,Yes,76.07,3651.36,No
CUST01476,Female,1,No,No,67,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,Yes,55.87,3743.29,Yes
CUST01477,Male,0,No,Yes,66,Month-to-month,No,Bank transfer,DSL,Yes,Yes,Yes,29.67,1958.22,Yes
CUST01478,Female,0,No,Yes,16,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,No,Yes,50.64,810.24,No
CUST01479,Female,0,No,Yes,16,One year,No,Electronic check,Fiber optic,Yes,No,No,87.44,1399.04,Yes
CUST01480,Female,0,Yes,Yes,31,One year,No,Bank transfer,DSL,No,Yes,No,108.06,3349.86,No
CUST01481,Male,0,Yes,No,58,Month-to-month,Yes,Credit card,DSL,No,Yes,No,29.43,1706.94,No
CUST01482,Male,0,No,Yes,28,Month-to-month,Yes,Credit card,Fiber optic,No,Yes,No,74.01,2072.28,Yes
CUST01483,Female,0,No,No,4,One year,No,Mailed check,DSL,Yes,No,Yes,49.61,198.44,No
CUST01484,Male,0,No,Yes,10,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,No,86.73,867.3,No
CUST01485,Male,0,No,No,51,Month-to-month,No,Credit card,No,Yes,Yes,Yes,74.95,3822.45,Yes
CUST01486,Male,1,No,No,18,Month-to-month,No,Bank transfer,Fiber optic,No,Yes,Yes,112.67,2028.06,Yes
CUST01487,Male,0,Yes,No,47,Month-to-month,No,Electronic check,DSL,No,Yes,Yes,23.77,1117.19,Yes
CUST01488,Male,0,No,No,32,Month-to-month,Yes,Mailed check,Fiber optic,No,No,No,67.0,2144.0,No
CUST01489,Male,0,No,Yes,30,One year,No,Mailed check,Fiber optic,Yes,No,Yes,39.28,1178.4,No
CUST01490,Male,1,Yes,No,36,Month-to-month,Yes,Credit card,Fiber optic,No,Yes,Yes,73.68,2652.48,Yes
CUST01491,Male,0,Yes,Yes,9,Month-to-month,Yes,Credit card,Fiber optic,Yes,No,Yes,105.36,948.24,Yes
CUST01492,Male,0,Yes,No,36,Two year,Yes,Electronic check,Fiber optic,Yes,Yes,Yes,111.13,4000.68,No
CUST01493,Male,0,Yes,No,29,Month-to-month,No,Mailed check,DSL,Yes,No,No,59.82,1734.78,No
CUST01494,Female,0,Yes,No,16,Month-to-month,No,Bank transfer,Fiber optic,No,Yes,Yes,101.18,1618.88,Yes
CUST01495,Female,0,Yes,Yes,21,Month-to-month,Yes,Bank transfer,Fiber optic,No,No,No,48.05,1009.05,Yes
CUST01496,Male,0,Yes,No,64,One year,Yes,Credit card,Fiber optic,No,Yes,Yes,20.63,1320.32,Yes
CUST01497,Female,0,Yes,Yes,66,Month-to-month,Yes,Electronic check,DSL,No,Yes,No,105.52,6964.32,No
CUST01498,Female,0,Yes,Yes,59,Month-to-month,Yes,Credit card,DSL,No,Yes,No,31.94,1884.46,Yes
CUST01499,Male,0,No,Yes,28,Two year,Yes,Electronic check,No,No,Yes,No,21.76,609.28,No
CUST01500,Male,0,Yes,No,55,Two year,No,Bank transfer,DSL,Yes,No,No,55.38,3045.9,No
CUST01501,Male,0,No,No,31,One year,Yes,Electronic check,DSL,No,No,No,57.94,1796.14,No
CUST01502,Female,0,No,No,33,Month-to-month,No,Bank transfer,Fiber optic,No,No,No,27.72,914.76,No
CUST01503,Female,0,No,No,60,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,No,101.42,6085.2,Yes
CUST01504,Male,0,No,No,41,Month-to-month,Yes,Credit card,DSL,No,Yes,Yes,60.56,2482.96,No
CUST01505,Male,0,No,No,46,Month-to-month,No,Bank transfer,Fiber optic,No,No,Yes,68.99,3173.54,No
CUST01506,Male,0,No,No,49,One year,No,Mailed check,Fiber optic,Yes,No,No,46.46,2276.54,No
CUST01507,Female,0,No,Yes,65,Month-to-month,Yes,Mailed check,Fiber optic,No,No,No,71.15,4624.75,Yes
CUST01508,Female,0,No,No,42,Two year,No,Bank transfer,No,Yes,No,No,96.67,4060.14,No
CUST01509,Female,0,Yes,Yes,23,Month-to-month,No,Mailed check,DSL,Yes,Yes,Yes,110.62,2544.26,No
CUST01510,Female,0,No,Yes,27,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,Yes,Yes,117.05,3160.35,No
CUST01511,Male,0,No,No,32,One year,Yes,Credit card,DSL,No,No,Yes,62.67,2005.44,No
CUST01512,Male,0,No,No,3,Month-to-month,Yes,Credit card,DSL,Yes,No,No,119.0,357.0,Yes
CUST01513,Male,0,No,Yes,60,Two year,No,Electronic check,Fiber optic,No,Yes,No,49.5,2970.0,No
CUST01514,Male,0,Yes,Yes,17,Two year,Yes,Mailed check,DSL,Yes,Yes,No,20.7,351.9,No
CUST01515,Female,0,No,No,32,Month-to-month,Yes,Mailed check,Fiber optic,No,No,Yes,96.76,3096.32,Yes
CUST01516,Female,0,Yes,Yes,7,Month-to-month,No,Mailed check,DSL,Yes,No,No,37.84,264.88,No
CUST01517,Male,1,Yes,Yes,71,Month-to-month,Yes,Bank transfer,DSL,No,No,No,25.25,1792.75,Yes
CUST01518,Male,1,No,Yes,69,One year,No,Credit card,Fiber optic,No,No,No,112.4,7755.6,Yes
CUST01519,Female,0,No,Yes,58,Month-to-month,No,Mailed check,Fiber optic,No,Yes,Yes,99.18,5752.44,Yes
CUST01520,Male,0,Yes,No,40,One year,Yes,Electronic check,DSL,No,Yes,No,30.27,1210.8,No
CUST01521,Female,0,No,No,48,Month-to-month,No,Mailed check,No,No,Yes,No,97.69,4689.12,Yes
CUST01522,Male,0,No,Yes,51,One year,No,Electronic check,DSL,No,Yes,Yes,104.4,5324.4,No
CUST01523,Male,0,Yes,Yes,57,One year,Yes,Mailed check,DSL,No,Yes,Yes,110.53,6300.21,No
CUST01524,Male,0,Yes,Yes,71,Month-to-month,No,Mailed check,DSL,No,Yes,Yes,74.37,5280.27,Yes
CUST01525,Male,0,No,No,37,Month-to-month,Yes,Credit card,DSL,No,No,Yes,90.34,3342.58,No
CUST01526,Male,0,No,No,55,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,No,96.22,5292.1,Yes
CUST01527,Male,0,No,Yes,41,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,No,88.86,3643.26,Yes
CUST01528,Male,0,Yes,Yes,20,Month-to-month,Yes,Electronic check,Fiber optic,Yes,Yes,No,84.68,1693.6,No
CUST01529,Female,0,No,Yes,33,Month-to-month,Yes,Electronic check,DSL,Yes,No,Yes,74.76,2467.08,No
CUST01530,Female,0,Yes,No,40,Two year,No,Credit card,No,Yes,Yes,Yes,67.92,2716.8,No
CUST01531,Female,0,Yes,Yes,34,Two year,No,Credit card,DSL,No,Yes,Yes,119.61,4066.74,Yes
CUST01532,Female,0,No,Yes,62,One year,No,Electronic check,DSL,Yes,No,Yes,53.76,3333.12,No
CUST01533,Female,0,Yes,Yes,19,Month-to-month,Yes,Credit card,DSL,Yes,No,No,28.83,547.77,Yes
CUST01534,Male,1,No,Yes,43,One year,Yes,Mailed check,DSL,Yes,No,No,96.5,4149.5,No
CUST01535,Male,0,No,Yes,69,Month-to-month,Yes,Mailed check,Fiber optic,Yes,No,Yes,41.38,2855.22,Yes
CUST01536,Female,1,Yes,No,63,Month-to-month,Yes,Credit card,DSL,No,Yes,No,73.27,4616.01,No
CUST01537,Male,1,No,No,10,Month-to-month,No,Electronic check,Fiber optic,No,Yes,No,29.58,295.8,Yes
CUST01538,Female,0,Yes,No,13,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,Yes,81.93,1065.09,Yes
CUST01539,Female,0,Yes,Yes,5,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,Yes,No,114.4,572.0,Yes
CUST01540,Male,0,No,No,58,Month-to-month,Yes,Electronic check,Fiber optic,Yes,Yes,No,92.27,5351.66,Yes
CUST01541,Male,1,No,Yes,59,Two year,Yes,Electronic check,DSL,Yes,No,No,41.45,2445.55,Yes
CUST01542,Male,0,No,No,59,Month-to-month,No,Bank transfer,DSL,No,Yes,Yes,117.11,6909.49,Yes
CUST01543,Female,0,No,No,15,Two year,No,Bank transfer,Fiber optic,No,Yes,Yes,50.71,760.65,Yes
CUST01544,Male,0,Yes,Yes,1,Month-to-month,Yes,Electronic check,DSL,No,No,Yes,63.66,63.66,Yes
CUST01545,Female,0,Yes,Yes,38,Month-to-month,Yes,Bank transfer,DSL,Yes,Yes,Yes,69.81,2652.78,No
CUST01546,Female,0,Yes,Yes,53,Month-to-month,No,Credit card,Fiber optic,No,No,No,119.07,6310.71,Yes
CUST01547,Female,0,No,No,52,One year,No,Credit card,DSL,Yes,Yes,Yes,26.89,1398.28,No
CUST01548,Male,0,Yes,Yes,1,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,No,89.67,89.67,Yes
CUST01549,Male,1,Yes,No,11,Month-to-month,Yes,Credit card,DSL,No,Yes,No,56.19,618.09,No
CUST01550,Female,0,No,No,58,Month-to-month,Yes,Mailed check,No,Yes,No,Yes,27.83,1614.14,No
CUST01551,Male,1,No,No,40,Month-to-month,No,Credit card,Fiber optic,No,No,Yes,113.5,4540.0,No
CUST01552,Male,0,No,Yes,60,One year,Yes,Credit card,DSL,No,No,Yes,78.99,4739.4,No
CUST01553,Male,0,Yes,Yes,44,Month-to-month,No,Bank transfer,Fiber optic,Yes,Yes,Yes,95.35,4195.4,Yes
CUST01554,Female,0,No,Yes,6,Month-to-month,Yes,Credit card,Fiber optic,No,No,No,44.04,264.24,Yes
CUST01555,Female,0,Yes,No,28,Two year,Yes,Electronic check,Fiber optic,No,Yes,No,96.15,2692.2,Yes
CUST01556,Male,0,Yes,No,31,Month-to-month,Yes,Credit card,Fiber optic,Yes,Yes,No,102.85,3188.35,Yes
CUST01557,Female,0,Yes,Yes,8,One year,No,Credit card,Fiber optic,No,No,Yes,63.08,504.64,Yes
CUST01558,Male,0,Yes,No,5,One year,Yes,Electronic check,DSL,Yes,No,Yes,77.2,386.0,No
CUST01559,Male,1,Yes,No,54,Two year,No,Electronic check,DSL,Yes,No,Yes,117.19,6328.26,Yes
CUST01560,Male,1,No,No,17,Month-to-month,Yes,Bank transfer,No,Yes,Yes,Yes,104.67,1779.39,Yes
CUST01561,Male,0,Yes,Yes,38,One year,No,Mailed check,DSL,Yes,No,No,64.49,2450.62,No
CUST01562,Female,0,No,No,9,Month-to-month,Yes,Credit card,DSL,Yes,Yes,Yes,86.46,778.14,No
CUST01563,Female,0,Yes,No,14,One year,No,Mailed check,DSL,Yes,Yes,No,98.42,1377.88,No
CUST01564,Female,0,Yes,Yes,26,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,No,No,22.43,583.18,No
CUST01565,Male,1,No,Yes,62,Month-to-month,No,Electronic check,Fiber optic,Yes,Yes,No,78.84,4888.08,Yes
CUST01566,Male,0,Yes,Yes,25,Two year,No,Electronic check,Fiber optic,Yes,No,Yes,118.45,2961.25,No
CUST01567,Male,0,Yes,Yes,36,Month-to-month,Yes,Electronic check,Fiber optic,Yes,Yes,Yes,114.72,4129.92,Yes
CUST01568,Female,1,No,Yes,33,Two year,No,Bank transfer,Fiber optic,Yes,Yes,No,103.24,3406.92,No
CUST01569,Male,0,No,Yes,3,Two year,No,Credit card,Fiber optic,Yes,Yes,Yes,30.62,91.86,No
CUST01570,Female,0,Yes,No,11,Month-to-month,Yes,Bank transfer,DSL,Yes,No,Yes,119.4,1313.4,Yes
CUST01571,Female,0,Yes,No,58,Month-to-month,No,Electronic check,DSL,No,Yes,Yes,80.95,4695.1,Yes
CUST01572,Female,0,Yes,No,64,Month-to-month,Yes,Credit card,Fiber optic,Yes,Yes,No,42.29,2706.56,Yes
CUST01573,Female,0,No,No,18,Two year,Yes,Electronic check,DSL,Yes,Yes,No,87.43,1573.74,No
CUST01574,Female,0,Yes,Yes,47,Month-to-month,No,Electronic check,Fiber optic,Yes,No,No,105.65,4965.55,No
CUST01575,Female,0,No,No,44,Month-to-month,No,Bank transfer,Fiber optic,No,Yes,No,31.23,1374.12,No
CUST01576,Male,0,No,Yes,59,One year,No,Bank transfer,Fiber optic,Yes,Yes,No,111.64,6586.76,No
CUST01577,Male,0,Yes,Yes,50,Two year,No,Mailed check,DSL,No,No,Yes,112.02,5601.0,No
CUST01578,Female,0,No,No,69,One year,No,Electronic check,DSL,Yes,Yes,Yes,21.35,1473.15,No
CUST01579,Female,0,Yes,No,29,One year,Yes,Credit card,Fiber optic,No,No,No,110.03,3190.87,No
CUST01580,Male,0,Yes,Yes,67,Month-to-month,Yes,Electronic check,DSL,No,No,No,114.68,7683.56,Yes
CUST01581,Female,0,No,Yes,2,Month-to-month,No,Credit card,Fiber optic,No,No,No,23.77,47.54,Yes
CUST01582,Female,0,No,Yes,25,Month-to-month,No,Mailed check,Fiber optic,No,Yes,No,49.42,1235.5,Yes
CUST01583,Male,0,No,Yes,19,Two year,No,Electronic check,No,No,Yes,Yes,57.31,1088.89,No
CUST01584,Female,0,No,No,40,One year,No,Credit card,Fiber optic,Yes,Yes,No,54.89,2195.6,No
CUST01585,Female,0,No,Yes,2,One year,No,Credit card,Fiber optic,Yes,Yes,Yes,95.9,191.8,No
CUST01586,Female,0,No,No,65,One year,Yes,Mailed check,Fiber optic,Yes,Yes,No,55.81,3627.65,No
CUST01587,Male,0,Yes,Yes,62,Month-to-month,Yes,Bank transfer,DSL,No,Yes,Yes,115.66,7170.92,Yes
CUST01588,Male,0,Yes,Yes,54,Month-to-month,Yes,Mailed check,DSL,No,No,Yes,119.5,6453.0,Yes
CUST01589,Male,0,Yes,Yes,45,Month-to-month,No,Credit card,Fiber optic,No,No,Yes,51.68,2325.6,Yes
CUST01590,Female,0,No,No,49,Month-to-month,No,Mailed check,Fiber optic,No,No,No,70.88,3473.12,Yes
CUST01591,Female,0,No,Yes,69,One year,No,Bank transfer,Fiber optic,Yes,Yes,No,75.77,5228.13,Yes
CUST01592,Male,0,No,No,38,Month-to-month,Yes,Electronic check,DSL,No,No,No,77.94,2961.72,No
CUST01593,Female,0,Yes,No,4,One year,Yes,Mailed check,Fiber optic,Yes,No,No,57.42,229.68,No
CUST01594,Female,1,Yes,No,17,One year,Yes,Mailed check,DSL,No,Yes,Yes,36.6,622.2,No
CUST01595,Female,0,No,Yes,53,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,No,25.46,1349.38,Yes
CUST01596,Female,0,No,No,53,Month-to-month,No,Mailed check,Fiber optic,No,No,No,30.63,1623.39,Yes
CUST01597,Female,0,No,No,31,Month-to-month,No,Bank transfer,DSL,No,No,No,110.13,3414.03,Yes
CUST01598,Male,0,No,Yes,22,Month-to-month,No,Credit card,DSL,No,Yes,No,48.04,1056.88,No
CUST01599,Female,0,Yes,Yes,11,One year,No,Mailed check,DSL,Yes,No,No,27.68,304.48,No
CUST01600,Male,0,Yes,No,34,Month-to-month,No,Electronic check,Fiber optic,No,No,Yes,82.35,2799.9,Yes
CUST01601,Female,0,Yes,No,15,One year,No,Electronic check,Fiber optic,Yes,Yes,Yes,27.53,412.95,No
CUST01602,Male,0,No,Yes,10,One year,Yes,Mailed check,Fiber optic,Yes,No,Yes,27.01,270.1,Yes
CUST01603,Female,0,Yes,No,53,Month-to-month,No,Electronic check,Fiber optic,No,Yes,No,82.16,4354.48,Yes
CUST01604,Male,0,No,No,48,One year,No,Credit card,Fiber optic,No,Yes,No,79.14,3798.72,Yes
CUST01605,Female,0,No,No,31,One year,No,Credit card,Fiber optic,No,No,Yes,24.15,748.65,No
CUST01606,Male,0,No,Yes,37,One year,No,Electronic check,Fiber optic,No,No,No,66.05,2443.85,No
CUST01607,Female,1,Yes,No,28,Month-to-month,No,Mailed check,DSL,No,Yes,Yes,63.58,1780.24,Yes
CUST01608,Male,0,Yes,Yes,31,Month-to-month,No,Mailed check,Fiber optic,No,Yes,Yes,74.67,2314.77,Yes
CUST01609,Female,1,No,Yes,70,Month-to-month,No,Electronic check,Fiber optic,Yes,No,Yes,93.78,6564.6,Yes
CUST01610,Male,0,Yes,Yes,14,Month-to-month,No,Credit card,DSL,Yes,Yes,Yes,48.28,675.92,Yes
CUST01611,Male,0,No,No,16,One year,Yes,Credit card,Fiber optic,No,No,Yes,63.28,1012.48,No
CUST01612,Female,0,No,Yes,25,One year,Yes,Mailed check,Fiber optic,No,No,No,99.27,2481.75,No
CUST01613,Female,0,No,No,39,Two year,Yes,Credit card,DSL,Yes,Yes,No,112.26,4378.14,No
CUST01614,Male,0,Yes,Yes,66,Month-to-month,No,Bank transfer,DSL,Yes,No,No,109.13,7202.58,Yes
CUST01615,Female,0,Yes,No,38,Month-to-month,Yes,Credit card,Fiber optic,Yes,No,No,67.76,2574.88,No
CUST01616,Male,0,No,No,41,One year,No,Mailed check,Fiber optic,No,Yes,Yes,72.09,2955.69,No
CUST01617,Male,1,Yes,No,40,Month-to-month,Yes,Credit card,Fiber optic,Yes,No,Yes,72.91,2916.4,Yes
CUST01618,Male,0,Yes,Yes,64,Month-to-month,Yes,Credit card,Fiber optic,No,Yes,Yes,106.87,6839.68,Yes
CUST01619,Female,0,Yes,No,16,Month-to-month,No,Electronic check,DSL,No,Yes,Yes,103.99,1663.84,Yes
CUST01620,Male,0,Yes,No,59,Month-to-month,No,Bank transfer,DSL,Yes,No,No,51.15,3017.85,No
CUST01621,Male,0,No,Yes,11,One year,No,Electronic check,DSL,Yes,Yes,Yes,36.28,399.08,No
CUST01622,Female,0,Yes,Yes,1,Month-to-month,No,Credit card,Fiber optic,Yes,Yes,Yes,57.9,57.9,Yes
CUST01623,Female,0,No,No,13,One year,Yes,Credit card,No,No,No,Yes,48.84,634.92,No
CUST01624,Female,1,No,Yes,30,One year,Yes,Electronic check,DSL,No,No,No,115.08,3452.4,No
CUST01625,Female,0,Yes,Yes,69,Month-to-month,No,Bank transfer,Fiber optic,Yes,No,Yes,46.59,3214.71,Yes
CUST01626,Male,0,No,Yes,18,Two year,Yes,Mailed check,Fiber optic,No,No,Yes,38.12,686.16,Yes
CUST01627,Male,0,No,No,13,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,Yes,109.95,1429.35,Yes
CUST01628,Male,1,Yes,Yes,32,Two year,Yes,Credit card,Fiber optic,No,Yes,No,28.65,916.8,Yes
CUST01629,Male,0,No,No,71,Month-to-month,No,Credit card,Fiber optic,Yes,Yes,No,46.03,3268.13,Yes
CUST01630,Female,0,No,Yes,50,One year,No,Mailed check,DSL,No,No,Yes,63.91,3195.5,No
CUST01631,Male,0,Yes,Yes,71,Month-to-month,No,Credit card,Fiber optic,Yes,Yes,No,79.51,5645.21,No
CUST01632,Male,0,Yes,No,31,One year,Yes,Credit card,DSL,No,No,No,52.77,1635.87,No
CUST01633,Female,0,Yes,Yes,51,One year,No,Mailed check,DSL,No,No,Yes,69.62,3550.62,Yes
CUST01634,Male,0,Yes,Yes,27,Month-to-month,No,Credit card,DSL,No,No,No,39.88,1076.76,No
CUST01635,Male,0,Yes,Yes,60,Two year,Yes,Credit card,Fiber optic,Yes,Yes,No,77.43,4645.8,No
CUST01636,Male,0,No,Yes,33,Month-to-month,No,Bank transfer,Fiber optic,No,Yes,Yes,60.78,2005.74,Yes
CUST01637,Male,0,No,No,53,Month-to-month,No,Electronic check,Fiber optic,No,No,Yes,104.93,5561.29,Yes
CUST01638,Male,0,Yes,No,33,One year,No,Bank transfer,Fiber optic,Yes,No,No,61.57,2031.81,No
CUST01639,Male,0,Yes,No,41,One year,Yes,Bank transfer,Fiber optic,Yes,No,Yes,64.38,2639.58,Yes
CUST01640,Female,0,No,No,19,Month-to-month,No,Credit card,Fiber optic,No,No,No,79.22,1505.18,No
CUST01641,Female,0,Yes,No,41,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,Yes,32.32,1325.12,No
CUST01642,Male,0,Yes,No,42,Two year,Yes,Electronic check,Fiber optic,Yes,Yes,No,35.68,1498.56,No
CUST01643,Male,0,No,No,23,One year,Yes,Credit card,DSL,No,No,Yes,99.02,2277.46,No
CUST01644,Female,0,No,Yes,33,Month-to-month,Yes,Bank transfer,Fiber optic,No,Yes,No,47.34,1562.22,Yes
CUST01645,Male,1,No,No,20,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,No,No,88.47,1769.4,No
CUST01646,Male,0,Yes,No,25,Two year,Yes,Bank transfer,Fiber optic,Yes,No,No,29.74,743.5,No
CUST01647,Male,0,No,No,52,One year,No,Electronic check,DSL,Yes,No,No,102.18,5313.36,No
CUST01648,Female,0,Yes,Yes,12,Two year,No,Credit card,Fiber optic,No,No,No,118.82,1425.84,Yes
CUST01649,Male,0,No,No,32,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,No,57.37,1835.84,Yes
CUST01650,Female,0,Yes,No,33,One year,Yes,Bank transfer,DSL,Yes,No,No,70.55,2328.15,No
CUST01651,Male,0,Yes,No,68,One year,No,Electronic check,DSL,Yes,Yes,No,64.27,4370.36,No
CUST01652,Female,0,Yes,Yes,15,Month-to-month,No,Electronic check,DSL,No,No,Yes,109.42,1641.3,Yes
CUST01653,Female,0,No,No,51,Month-to-month,No,Credit card,Fiber optic,Yes,No,No,20.99,1070.49,Yes
CUST01654,Male,0,No,Yes,6,One year,Yes,Credit card,Fiber optic,No,Yes,Yes,85.35,512.1,Yes
CUST01655,Female,0,No,Yes,69,Month-to-month,Yes,Electronic check,DSL,Yes,Yes,Yes,85.24,5881.56,No
CUST01656,Male,0,Yes,Yes,69,One year,No,Mailed check,Fiber optic,Yes,Yes,No,58.24,4018.56,No
CUST01657,Female,0,No,Yes,35,One year,Yes,Credit card,DSL,No,No,Yes,41.93,1467.55,No
CUST01658,Male,1,No,No,34,Two year,Yes,Mailed check,Fiber optic,No,No,Yes,43.97,1494.98,Yes
CUST01659,Male,1,Yes,Yes,63,One year,Yes,Credit card,Fiber optic,Yes,Yes,Yes,100.05,6303.15,Yes
CUST01660,Female,0,Yes,Yes,68,Month-to-month,Yes,Bank transfer,Fiber optic,No,Yes,Yes,26.61,1809.48,Yes
CUST01661,Male,0,No,No,18,Month-to-month,No,Mailed check,DSL,No,No,Yes,76.38,1374.84,No
CUST01662,Male,0,No,Yes,26,One year,Yes,Bank transfer,Fiber optic,Yes,No,Yes,50.68,1317.68,Yes
CUST01663,Female,0,No,Yes,61,Month-to-month,Yes,Bank transfer,Fiber optic,No,Yes,No,46.52,2837.72,Yes
CUST01664,Male,0,Yes,Yes,48,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,No,70.57,3387.36,Yes
CUST01665,Male,0,No,Yes,31,Month-to-month,Yes,Bank transfer,Fiber optic,No,No,Yes,109.79,3403.49,Yes
CUST01666,Female,0,Yes,Yes,34,Month-to-month,No,Bank transfer,Fiber optic,No,No,No,81.81,2781.54,Yes
CUST01667,Female,0,Yes,Yes,7,One year,Yes,Bank transfer,DSL,Yes,No,Yes,98.86,692.02,Yes
CUST01668,Male,0,No,No,7,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,No,Yes,80.07,560.49,Yes
CUST01669,Male,0,No,No,47,Month-to-month,No,Electronic check,Fiber optic,Yes,No,Yes,89.77,4219.19,No
CUST01670,Female,0,Yes,No,8,Two year,Yes,Electronic check,Fiber optic,Yes,Yes,No,63.24,505.92,No
CUST01671,Female,0,Yes,No,1,One year,Yes,Bank transfer,Fiber optic,Yes,No,No,112.6,112.6,No
CUST01672,Male,1,No,Yes,3,One year,Yes,Mailed check,No,No,Yes,No,70.19,210.57,No
CUST01673,Female,0,No,Yes,53,One year,Yes,Credit card,Fiber optic,No,No,Yes,75.18,3984.54,Yes
CUST01674,Male,0,No,Yes,38,One year,No,Mailed check,DSL,No,No,No,72.5,2755.0,No
CUST01675,Male,1,Yes,No,51,One year,No,Bank transfer,Fiber optic,Yes,No,No,51.62,2632.62,No
CUST01676,Male,1,Yes,No,15,Month-to-month,No,Electronic check,DSL,Yes,No,Yes,43.12,646.8,Yes
CUST01677,Male,0,No,Yes,67,Two year,Yes,Bank transfer,Fiber optic,Yes,Yes,No,27.38,1834.46,No
CUST01678,Male,0,Yes,Yes,64,Month-to-month,Yes,Bank transfer,Fiber optic,No,No,No,91.82,5876.48,Yes
CUST01679,Female,0,Yes,No,68,Two year,No,Electronic check,DSL,No,No,No,48.93,3327.24,No
CUST01680,Female,0,No,No,5,Month-to-month,No,Mailed check,Fiber optic,No,No,No,58.92,294.6,Yes
CUST01681,Female,0,Yes,No,10,Month-to-month,Yes,Credit card,Fiber optic,Yes,Yes,Yes,111.99,1119.9,Yes
CUST01682,Female,0,No,No,8,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,No,Yes,76.64,613.12,Yes
CUST01683,Male,0,No,Yes,12,Month-to-month,Yes,Electronic check,DSL,No,No,Yes,29.71,356.52,Yes
CUST01684,Male,0,Yes,No,64,One year,Yes,Credit card,Fiber optic,No,Yes,Yes,99.96,6397.44,Yes
CUST01685,Male,0,Yes,No,59,Two year,Yes,Credit card,No,No,No,Yes,45.61,2690.99,No
CUST01686,Male,0,No,Yes,67,Two year,Yes,Credit card,DSL,Yes,Yes,Yes,75.27,5043.09,No
CUST01687,Female,0,Yes,Yes,50,Two year,Yes,Electronic check,Fiber optic,Yes,Yes,No,71.0,3550.0,No
CUST01688,Male,0,No,Yes,23,Month-to-month,Yes,Bank transfer,DSL,No,No,Yes,43.81,1007.63,Yes
CUST01689,Male,0,Yes,No,40,Two year,Yes,Electronic check,DSL,No,No,Yes,31.58,1263.2,No
CUST01690,Female,0,Yes,No,18,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,Yes,No,41.13,740.34,Yes
CUST01691,Female,0,Yes,No,21,Two year,No,Mailed check,DSL,No,No,No,29.73,624.33,No
CUST01692,Female,1,No,No,1,Month-to-month,Yes,Credit card,No,No,No,Yes,47.56,47.56,No
CUST01693,Female,0,Yes,Yes,38,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,Yes,No,119.73,4549.74,No
CUST01694,Male,0,No,Yes,41,Two year,Yes,Mailed check,Fiber optic,No,Yes,No,60.21,2468.61,No
CUST01695,Male,0,No,No,42,Two year,No,Electronic check,DSL,No,No,Yes,106.39,4468.38,No
CUST01696,Female,0,No,No,9,One year,Yes,Credit card,No,No,No,No,74.92,674.28,No
CUST01697,Male,0,Yes,No,23,One year,No,Bank transfer,DSL,Yes,No,No,86.66,1993.18,No
CUST01698,Male,0,No,Yes,11,Month-to-month,Yes,Credit card,Fiber optic,No,No,Yes,35.63,391.93,No
